Country,Indicator,Unit,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
United Kingdom,Expenditure on environment protection,Domestic Currency,4148000000.0,3982000000.0,4157000000.0,4628000000.0,5611000000.0,6417000000.0,7072000000.0,7944000000.0,8862000000.0,9157000000.0,19267000000.0,12552000000.0,14055000000.0,13582000000.0,15148000000.0,15458000000.0,14585000000.0,14096000000.0,13804000000.0,14961000000.0,14882000000.0,14910000000.0,14936000000.0,14419000000.0,14479000000.0,15225000000.0,16572000000.0,
United Kingdom,Expenditure on environment protection,Percent of GDP,0.486153759604701,0.43701046213143,0.436391503120456,0.463579741124572,0.538499189036153,0.584160218479745,0.619251976536375,0.667374590031722,0.703350079763804,0.692246342025786,1.37655252433455,0.849990722695267,0.905331503990415,0.8495376393587,0.972821619399918,0.958817016551968,0.873610145258277,0.818889769977721,0.769816329318994,0.797425808645522,0.76901135379483,0.739349352734601,0.712207035953199,0.663131559341054,0.642003686455314,0.708014068204658,0.715218549071364,
United Kingdom,Expenditure on environmental protection n.e.c.,Domestic Currency,171000000.0,171000000.0,163000000.0,350000000.0,492000000.0,780000000.0,697000000.0,1086000000.0,1480000000.0,1087000000.0,1570000000.0,1461000000.0,1669000000.0,1583000000.0,2142000000.0,2040000000.0,1843000000.0,1851000000.0,1541000000.0,1763000000.0,1668000000.0,1855000000.0,1781000000.0,1773000000.0,1753000000.0,1901000000.0,2000000000.0,
United Kingdom,Expenditure on environmental protection n.e.c.,Percent of GDP,0.0200415363771466,0.0187666471683763,0.0171113338967126,0.0350589691861711,0.0472182500455867,0.0710059171597633,0.0610320457644023,0.0912347438034303,0.117463114201132,0.0821744865984525,0.112170419017244,0.0989353446349414,0.107506103177517,0.0990147314905626,0.137561652281134,0.126535561765171,0.110391737930134,0.107531566701813,0.08593791390036,0.0939684312975106,0.0861921071179798,0.0919847786266053,0.084925062334805,0.0815404851037997,0.0777286043481018,0.0884029388280495,0.0863165036291774,
United Kingdom,Expenditure on environmental protection R&D,Domestic Currency,112000000.0,107000000.0,105000000.0,115000000.0,206000000.0,235000000.0,291000000.0,365000000.0,397000000.0,456000000.0,521000000.0,536000000.0,641000000.0,503000000.0,542000000.0,782000000.0,583000000.0,671000000.0,618000000.0,599000000.0,787000000.0,669000000.0,838000000.0,444000000.0,395000000.0,577000000.0,655000000.0,
United Kingdom,Expenditure on environmental protection R&D,Percent of GDP,0.0131266203171954,0.0117428727895688,0.0110226383997229,0.0115193755897419,0.019770242905266,0.0213928083750569,0.0254810980164147,0.0306636109468251,0.031508686714763,0.034472461719314,0.0372234320433021,0.0362966082986507,0.0412890426224017,0.0314620403915054,0.0348078503904644,0.0485052986766489,0.0349204466702486,0.0389809191015218,0.0344643937640639,0.0319268805145824,0.0406673790778478,0.0331740252836652,0.0399591253433838,0.0204196138669414,0.0175144316699944,0.026832454341812,0.0282686549385556,
United Kingdom,Expenditure on pollution abatement,Domestic Currency,93000000.0,93000000.0,89000000.0,107000000.0,181000000.0,244000000.0,401000000.0,256000000.0,213000000.0,221000000.0,281000000.0,175000000.0,178000000.0,207000000.0,281000000.0,503000000.0,258000000.0,163000000.0,169000000.0,492000000.0,460000000.0,122000000.0,57000000.0,59000000.0,133000000.0,132000000.0,615000000.0,
United Kingdom,Expenditure on pollution abatement,Percent of GDP,0.0108997829419569,0.0102064221442047,0.0093429982626222,0.0107180277226295,0.0173709415818114,0.022212107419208,0.0351131281944409,0.0215065326092801,0.0169051644086764,0.016707048333264,0.0200763616202838,0.0118505717392983,0.0114655999793877,0.0129475991273193,0.0180461364570489,0.031199699788177,0.0154536453532146,0.0094692843719046,0.0094247290390401,0.0262237482690727,0.0237700055601143,0.006049672772208,0.0027179834660774,0.0027134171579944,0.0058972643344538,0.006138447093794,0.0265423248659721,
United Kingdom,Expenditure on waste management,Domestic Currency,3677000000.0,3516000000.0,3705000000.0,3949000000.0,4548000000.0,4935000000.0,5397000000.0,5881000000.0,6429000000.0,7038000000.0,16438000000.0,9908000000.0,10930000000.0,10748000000.0,11683000000.0,11550000000.0,11379000000.0,10959000000.0,10962000000.0,11602000000.0,11405000000.0,11686000000.0,11703000000.0,11672000000.0,11770000000.0,12229000000.0,12814000000.0,
United Kingdom,Expenditure on waste management,Percent of GDP,0.43095163309221,0.385868604935738,0.388941669247364,0.3955653409034,0.436480896762863,0.449248975876195,0.472582426098248,0.494062180762407,0.51025024405343,0.532055231536255,1.17443143172322,0.670945513102669,0.704039369520828,0.672274374011729,0.750295417180436,0.716414577641042,0.681577637497013,0.63664961614542,0.61132473210626,0.618390096377605,0.589341116115444,0.579479311606743,0.558044921114106,0.536796696069684,0.521885723432492,0.568689920530362,0.55302983875214,
United Kingdom,Expenditure on waste water management,Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,14000000.0,16000000.0,26000000.0,51000000.0,40000000.0,13000000.0,16000000.0,26000000.0,15000000.0,11000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
United Kingdom,Expenditure on waste water management,Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0005253834642559,0.00117613850207,0.0012698715048771,0.001965535098031,0.0036437524648913,0.0027087021118396,0.0008373752793934,0.0010007806088749,0.0016697492807233,0.0009304085423909,0.0006588763522688,0.000813312768139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
